burn,skin,r,g,b
0,0,118,72,38
0,0,117,71,37
0,0,114,70,35
0,0,112,68,33
0,0,109,66,31
0,0,108,64,29
0,0,105,63,25
0,0,104,62,24
0,0,117,75,37
0,0,120,78,38
0,0,126,82,43
0,0,134,89,50
0,0,141,96,57
0,0,150,102,64
0,0,154,109,68
0,0,158,111,69
0,0,163,116,72
0,0,161,113,64
0,0,163,111,54
0,0,165,115,46
0,0,179,124,42
0,0,196,141,51
0,0,216,156,58
0,0,227,168,64
0,0,215,152,49
0,0,203,139,42
0,0,186,125,36
0,0,179,117,40
0,0,175,114,51
0,0,173,113,59
0,0,175,114,70
0,0,175,116,82
0,0,169,114,93
0,0,153,101,88
0,0,143,101,87
0,0,146,113,96
0,0,145,117,96
0,0,136,109,88
0,0,140,112,88
0,0,154,123,95
0,0,146,111,79
0,0,156,113,79
0,0,156,111,78
0,0,150,107,75
0,0,151,110,82
0,0,154,120,93
0,0,151,121,97
0,0,144,116,95
0,0,151,113,100
0,0,145,107,94
0,0,145,109,97
0,0,142,110,99
0,0,137,107,97
0,0,155,127,116
0,0,195,163,148
0,0,222,187,168
0,0,230,193,167
0,0,233,191,166
0,0,235,194,164
0,0,237,196,164
0,0,237,198,167
0,0,237,198,169
0,0,234,199,171
0,0,235,198,171
0,0,240,201,168
0,0,239,201,165
0,0,239,201,165
0,0,238,200,164
0,0,238,200,164
0,0,237,199,163
0,0,237,199,163
0,0,237,199,163
0,0,238,200,164
0,0,238,200,164
0,0,237,199,163
0,0,235,197,161
0,0,234,196,160
0,0,233,195,158
0,0,232,194,157
0,0,231,193,157
0,0,232,191,159
0,0,232,191,159
0,0,231,190,158
0,0,231,190,158
0,0,230,189,157
0,0,232,189,157
0,0,229,190,159
0,0,229,190,159
0,0,229,190,159
0,0,229,190,159
0,0,228,188,162
0,0,226,189,160
0,0,225,188,159
0,0,223,188,158
0,0,223,186,157
0,0,223,186,159
0,0,225,188,162
0,0,224,187,161
0,0,222,186,160
0,0,221,185,159
0,0,221,184,158
0,0,219,183,157
0,0,218,182,156
0,0,216,182,155
0,0,215,184,156
0,0,215,184,156
0,0,215,184,156
0,0,215,184,156
0,0,212,182,154
0,0,210,180,152
0,0,209,179,153
0,0,204,178,153
0,0,192,171,150
0,0,185,168,148
0,0,178,162,147
0,0,168,155,146
0,0,162,151,147
0,0,158,149,150
0,0,156,149,156
0,0,153,150,157
0,0,154,150,164
0,0,156,154,168
0,0,159,157,171
0,0,162,158,172
0,0,161,158,167
0,0,158,155,162
0,0,155,153,158
0,0,154,151,158
0,0,139,138,146
0,0,125,123,134
0,0,110,108,119
0,0,103,101,112
0,0,97,97,109
0,0,90,90,100
0,0,86,86,98
0,0,87,85,99
0,0,88,90,103
0,0,88,90,103
0,0,91,93,106
0,0,97,101,113
0,0,107,110,125
0,0,118,121,136
0,0,127,130,145
0,0,132,135,152
0,0,142,147,167
0,0,146,151,173
0,0,147,153,175
0,0,143,149,171
0,0,133,139,161
0,0,124,130,152
0,0,120,126,150
0,0,119,125,149
0,0,106,114,137
0,0,100,108,131
0,0,161,100,53
0,0,162,99,55
0,0,163,99,53
0,0,164,98,50
0,0,165,97,52
0,0,164,95,53
0,0,159,96,55
0,0,156,96,60
0,0,146,93,61
0,0,115,65,38
0,0,77,31,5
0,0,64,19,0
0,0,84,39,8
0,0,120,74,41
0,0,143,95,59
0,0,153,97,60
0,0,157,94,53
0,0,157,93,49
0,0,153,90,47
0,0,150,88,49
0,0,148,86,47
0,0,147,85,46
0,0,148,85,42
0,0,148,85,42
0,0,147,82,40
0,0,151,88,45
0,0,150,88,47
0,0,148,90,52
0,0,140,90,57
0,0,113,68,39
0,0,81,44,18
0,0,72,34,13
0,0,118,78,52
0,0,159,118,90
0,0,199,158,130
0,0,212,171,141
0,0,209,168,136
0,0,205,167,131
0,0,198,164,127
0,0,192,158,121
0,0,165,133,95
0,0,155,122,87
0,0,143,110,77
0,0,135,104,73
0,0,136,105,76
0,0,139,109,81
0,0,140,110,84
0,0,139,109,83
0,0,131,105,78
0,0,130,104,77
0,0,128,102,77
0,0,126,100,73
0,0,123,97,70
0,0,121,95,68
0,0,119,93,68
0,0,118,92,69
0,0,120,94,69
0,0,116,90,67
0,0,116,90,67
0,0,122,95,74
0,0,126,98,77
0,0,127,98,80
0,0,130,101,83
0,0,136,107,89
0,0,141,115,98
0,0,139,116,98
0,0,141,119,98
0,0,142,119,101
0,0,143,121,100
0,0,147,125,104
0,0,151,126,104
0,0,150,125,103
0,0,115,87,66
0,0,88,57,36
0,0,80,45,25
0,0,89,53,31
0,0,95,54,34
0,0,97,54,35
0,0,103,58,39
0,0,108,60,40
0,0,109,61,38
0,0,109,62,36
0,0,111,61,36
0,0,112,62,35
0,0,112,62,37
0,0,113,62,35
0,0,114,63,36
0,0,114,63,34
0,0,117,63,35
0,0,119,66,35
0,0,122,69,37
0,0,124,71,39
0,0,125,72,40
0,0,122,72,37
0,0,121,71,36
0,0,121,68,36
0,0,124,74,41
0,0,125,72,40
0,0,120,71,38
0,0,119,70,37
0,0,115,69,35
0,0,113,67,33
0,0,110,66,29
0,0,110,64,28
0,0,99,55,20
0,0,99,55,18
0,0,101,55,19
0,0,104,56,20
0,0,106,58,20
0,0,107,59,21
0,0,109,59,22
0,0,110,60,23
0,0,107,58,18
0,0,110,57,15
0,0,115,59,10
0,0,123,67,8
0,0,142,82,12
0,0,163,101,24
0,0,184,118,32
0,0,195,130,40
0,0,221,155,61
0,0,224,159,69
0,0,220,158,73
0,0,205,146,68
0,0,186,132,62
0,0,174,123,58
0,0,170,121,63
0,0,169,120,77
0,0,166,117,87
0,0,164,117,99
0,0,163,125,106
0,0,161,129,106
0,0,151,121,97
0,0,138,110,86
0,0,138,109,79
0,0,147,112,80
0,0,154,114,78
0,0,163,115,75
0,0,167,118,78
0,0,168,119,79
0,0,163,117,81
0,0,157,119,83
0,0,155,120,88
0,0,154,123,94
0,0,153,115,94
0,0,151,114,96
0,0,162,126,110
0,0,163,131,116
0,0,150,121,107
0,0,157,128,114
0,0,195,164,146
0,0,232,196,174
0,0,229,192,165
0,0,233,192,164
0,0,237,194,162
0,0,240,195,164
0,0,240,196,167
0,0,237,198,169
0,0,236,199,172
0,0,234,199,171
0,0,237,201,167
0,0,237,201,167
0,0,239,201,165
0,0,238,200,164
0,0,238,200,164
0,0,238,200,164
0,0,237,199,163
0,0,237,199,163
0,0,237,201,165
0,0,238,200,164
0,0,237,199,163
0,0,236,198,162
0,0,235,197,161
0,0,231,195,159
0,0,230,194,158
0,0,232,194,158
0,0,232,191,159
0,0,232,191,159
0,0,232,191,159
0,0,231,190,158
0,0,231,190,158
0,0,230,189,157
0,0,230,189,159
0,0,229,190,159
0,0,229,190,159
0,0,229,190,159
0,0,228,189,160
0,0,226,189,160
0,0,225,188,159
0,0,224,187,158
0,0,223,186,157
0,0,223,186,159
0,0,224,187,161
0,0,223,186,160
0,0,222,186,160
0,0,221,185,159
0,0,221,184,158
0,0,219,183,157
0,0,219,183,157
0,0,217,183,156
0,0,217,183,156
0,0,217,183,156
0,0,215,184,156
0,0,217,183,156
0,0,213,182,154
0,0,212,181,153
0,0,210,179,151
0,0,206,178,154
0,0,198,176,153
0,0,190,173,153
0,0,182,166,151
0,0,171,158,149
0,0,164,153,149
0,0,158,149,150
0,0,155,148,155
0,0,153,147,157
0,0,156,152,167
0,0,159,155,170
0,0,161,159,173
0,0,164,160,174
0,0,163,160,171
0,0,159,156,165
0,0,155,153,158
0,0,152,149,156
0,0,137,136,144
0,0,124,122,133
0,0,112,110,121
0,0,107,105,116
0,0,101,101,113
0,0,94,94,106
0,0,89,89,101
0,0,88,88,100
0,0,87,89,102
0,0,90,92,105
0,0,95,97,110
0,0,101,105,117
0,0,110,114,126
0,0,118,120,133
0,0,124,126,141
0,0,126,129,146
0,0,128,130,151
0,0,132,137,159
0,0,140,145,167
0,0,142,148,170
0,0,138,144,166
0,0,130,136,158
0,0,121,127,151
0,0,116,122,146
0,0,101,109,132
0,0,95,103,126
0,0,162,100,51
0,0,163,99,53
0,0,166,98,51
0,0,166,98,49
0,0,168,97,51
0,0,167,96,52
0,0,162,97,57
0,0,161,97,62
0,0,152,95,65
0,0,122,68,40
0,0,83,33,6
0,0,65,18,0
0,0,82,36,3
0,0,119,69,36
0,0,145,93,56
0,0,157,99,61
0,0,157,94,51
0,0,159,92,47
0,0,155,91,47
0,0,153,88,48
0,0,150,87,46
0,0,149,86,43
0,0,150,86,42
0,0,150,86,42
0,0,148,81,36
0,0,157,90,47
0,0,155,90,48
0,0,150,88,49
0,0,144,90,56
0,0,123,74,42
0,0,88,46,21
0,0,70,29,7
0,0,104,64,38
0,0,149,107,82
0,0,195,153,128
0,0,209,168,140
0,0,200,161,132
0,0,188,152,120
0,0,180,146,111
0,0,174,141,106
0,0,156,123,88
0,0,151,118,87
0,0,143,112,81
0,0,141,110,81
0,0,143,113,85
0,0,146,116,88
0,0,144,116,92
0,0,143,115,91
0,0,141,115,90
0,0,139,115,89
0,0,138,112,85
0,0,135,111,83
0,0,134,108,83
0,0,131,105,80
0,0,128,104,80
0,0,129,103,80
0,0,126,100,77
0,0,122,96,73
0,0,121,94,73
0,0,125,97,76
0,0,126,98,77
0,0,124,95,77
0,0,127,98,80
0,0,134,103,85
0,0,139,112,93
0,0,140,113,92
0,0,139,112,91
0,0,141,114,95
0,0,145,118,97
0,0,147,121,98
0,0,151,123,101
0,0,157,126,105
0,0,125,93,70
0,0,95,60,38
0,0,84,46,23
0,0,97,56,34
0,0,106,61,40
0,0,108,60,40
0,0,114,63,42
0,0,116,64,43
0,0,118,64,40
0,0,116,65,38
0,0,118,64,38
0,0,117,66,37
0,0,119,65,39
0,0,120,64,37
0,0,121,65,38
0,0,121,66,36
0,0,121,66,36
0,0,123,66,36
0,0,125,69,36
0,0,128,72,39
0,0,130,74,41
0,0,129,75,39
0,0,129,75,39
0,0,130,74,41
0,0,134,75,45
0,0,133,74,44
0,0,129,74,43
0,0,126,73,41
0,0,122,72,37
0,0,122,69,35
0,0,119,69,34
0,0,117,69,33
0,0,119,70,37
0,0,118,69,36
0,0,116,66,33
0,0,113,63,28
0,0,112,59,25
0,0,109,56,22
0,0,108,54,20
0,0,107,52,21
0,0,104,45,15
0,0,109,44,12
0,0,112,46,11
0,0,121,52,10
0,0,135,62,11
0,0,150,75,18
0,0,165,87,23
0,0,173,96,28
0,0,194,120,45
0,0,211,142,65
0,0,223,160,81
0,0,216,161,81
0,0,201,154,76
0,0,187,148,69
0,0,176,140,64
0,0,163,129,66
0,0,171,132,91
0,0,182,146,114
0,0,182,149,118
0,0,158,129,97
0,0,130,104,69
0,0,120,92,55
0,0,126,94,53
0,0,139,97,57
0,0,160,112,66
0,0,162,109,59
0,0,166,108,58
0,0,165,109,58
0,0,161,109,59
0,0,156,112,63
0,0,161,123,76
0,0,168,133,91
0,0,174,138,106
0,0,160,124,100
0,0,163,129,104
0,0,170,140,116
0,0,168,140,118
0,0,179,148,127
0,0,208,176,153
0,0,234,198,172
0,0,229,193,161
0,0,233,192,160
0,0,238,193,160
0,0,240,195,162
0,0,241,196,165
0,0,238,199,168
0,0,236,199,170
0,0,235,200,172
0,0,238,202,170
0,0,238,202,168
0,0,237,201,167
0,0,237,201,167
0,0,237,201,167
0,0,236,200,166
0,0,236,200,166
0,0,236,200,166
0,0,237,201,167
0,0,236,200,166
0,0,236,200,166
0,0,234,198,164
0,0,233,197,161
0,0,233,197,161
0,0,231,195,161
0,0,233,194,161
0,0,233,192,160
0,0,232,191,159
0,0,231,192,161
0,0,231,192,161
0,0,230,191,158
0,0,231,190,160
0,0,230,191,160
0,0,230,191,160
0,0,227,190,161
0,0,227,190,161
0,0,226,189,160
0,0,226,189,160
0,0,225,188,159
0,0,223,188,160
0,0,222,187,157
0,0,222,187,159
0,0,223,186,160
0,0,223,186,160
0,0,222,186,160
0,0,221,185,159
0,0,220,184,158
0,0,219,183,157
0,0,219,183,157
0,0,218,184,157
0,0,218,184,157
0,0,217,183,156
0,0,217,183,156
0,0,217,183,156
0,0,213,182,154
0,0,212,181,153
0,0,210,179,151
0,0,208,178,152
0,0,203,181,157
0,0,196,178,156
0,0,187,171,155
0,0,177,163,152
0,0,169,155,152
0,0,161,151,152
0,0,157,147,155
0,0,154,146,157
0,0,154,148,162
0,0,156,152,167
0,0,159,157,171
0,0,163,159,173
0,0,163,160,171
0,0,158,155,164
0,0,151,148,155
0,0,148,142,152
0,0,136,135,143
0,0,124,122,133
0,0,113,111,122
0,0,109,107,118
0,0,106,104,117
0,0,99,97,110
0,0,93,93,105
0,0,93,93,105
0,0,94,93,107
0,0,97,96,110
0,0,101,103,116
0,0,107,109,122
0,0,112,114,127
0,0,116,118,131
0,0,118,120,133
0,0,119,121,136
0,0,117,120,139
0,0,119,124,144
0,0,127,132,154
0,0,133,139,161
0,0,137,143,165
0,0,133,139,161
0,0,124,130,152
0,0,117,123,145
0,0,100,108,131
0,0,95,103,126
0,0,164,100,52
0,0,166,100,52
0,0,166,98,49
0,0,168,98,47
0,0,168,98,49
0,0,168,97,51
0,0,165,98,55
0,0,162,98,60
0,0,157,98,64
0,0,126,73,41
0,0,87,38,8
0,0,67,19,0
0,0,81,32,0
0,0,114,64,29
0,0,144,92,53
0,0,160,102,62
0,0,158,94,50
0,0,160,92,45
0,0,158,91,48
0,0,153,88,46
0,0,151,88,45
0,0,151,87,43
0,0,153,86,41
0,0,153,86,41
0,0,148,80,33
0,0,162,91,47
0,0,159,92,49
0,0,151,88,45
0,0,144,88,51
0,0,124,74,41
0,0,86,42,15
0,0,61,20,0
0,0,83,43,17
0,0,132,92,66
0,0,187,147,121
0,0,207,170,141
0,0,200,165,137
0,0,185,150,120
0,0,173,140,109
0,0,165,134,103
0,0,169,138,107
0,0,167,136,105
0,0,164,135,103
0,0,164,137,108
0,0,167,140,113
0,0,167,141,114
0,0,167,141,116
0,0,164,138,113
0,0,170,146,120
0,0,169,145,119
0,0,167,143,115
0,0,165,141,113
0,0,163,139,113
0,0,161,137,113
0,0,159,135,111
0,0,159,135,111
0,0,153,129,105
0,0,144,117,96
0,0,132,105,84
0,0,126,98,77
0,0,120,92,71
0,0,118,89,71
0,0,125,96,78
0,0,136,105,87
0,0,139,108,87
0,0,138,110,86
0,0,139,109,85
0,0,143,113,89
0,0,151,121,95
0,0,153,123,97
0,0,156,124,99
0,0,168,134,109
0,0,143,107,81
0,0,105,70,42
0,0,92,50,25
0,0,106,62,37
0,0,117,67,44
0,0,117,65,43
0,0,118,66,42
0,0,121,67,43
0,0,121,65,38
0,0,120,67,36
0,0,120,67,36
0,0,121,68,37
0,0,122,67,37
0,0,122,67,36
0,0,123,68,37
0,0,124,68,35
0,0,123,67,34
0,0,124,68,35
0,0,125,69,34
0,0,127,71,36
0,0,129,73,36
0,0,132,76,39
0,0,136,78,41
0,0,138,78,42
0,0,137,76,45
0,0,138,75,44
0,0,134,73,42
0,0,132,73,41
0,0,129,73,40
0,0,127,71,38
0,0,124,72,35
0,0,123,71,34
0,0,129,76,42
0,0,128,75,41
0,0,126,73,39
0,0,124,70,36
0,0,123,67,34
0,0,119,65,31
0,0,120,61,29
0,0,120,59,28
0,0,127,53,28
0,0,133,49,25
0,0,134,48,23
0,0,138,48,22
0,0,146,48,19
0,0,150,53,20
0,0,156,58,19
0,0,157,62,18
0,0,164,74,22
0,0,183,103,44
0,0,201,131,62
0,0,205,147,73
0,0,207,162,81
0,0,205,171,82
0,0,186,159,68
0,0,162,139,59
0,0,169,144,87
0,0,174,150,104
0,0,159,136,92
0,0,123,101,54
0,0,98,75,25
0,0,105,77,27
0,0,128,93,39
0,0,145,100,45
0,0,160,108,50
0,0,167,107,45
0,0,169,105,41
0,0,165,104,39
0,0,163,108,43
0,0,166,117,51
0,0,166,125,61
0,0,163,127,67
0,0,173,139,94
0,0,164,132,94
0,0,165,135,99
0,0,169,140,108
0,0,170,144,111
0,0,188,159,127
0,0,213,182,151
0,0,226,193,158
0,0,229,193,157
0,0,232,194,157
0,0,237,195,157
0,0,239,197,159
0,0,239,199,163
0,0,239,200,167
0,0,237,201,169
0,0,236,201,171
0,0,239,203,171
0,0,238,202,168
0,0,238,202,168
0,0,238,202,168
0,0,237,201,167
0,0,237,201,167
0,0,237,201,167
0,0,237,201,167
0,0,237,201,167
0,0,237,201,167
0,0,236,200,166
0,0,235,199,165
0,0,234,198,164
0,0,233,197,163
0,0,233,197,163
0,0,232,196,164
0,0,232,193,160
0,0,232,193,160
0,0,232,193,162
0,0,232,193,162
0,0,229,193,161
0,0,231,192,161
0,0,230,191,160
0,0,228,192,160
0,0,227,190,161
0,0,227,190,161
0,0,226,189,160
0,0,225,190,160
0,0,224,189,161
0,0,223,188,160
0,0,222,187,159
0,0,222,187,159
0,0,222,186,160
0,0,222,186,160
0,0,221,185,159
0,0,221,185,159
0,0,220,184,158
0,0,219,185,158
0,0,218,184,157
0,0,218,184,157
0,0,218,184,157
0,0,216,185,157
0,0,215,184,156
0,0,214,183,155
0,0,213,182,154
0,0,212,181,153
0,0,211,180,152
0,0,207,180,153
0,0,205,183,159
0,0,198,180,158
0,0,191,174,158
0,0,181,167,156
0,0,174,161,155
0,0,165,155,154
0,0,161,152,157
0,0,158,151,159
0,0,147,141,153
0,0,149,145,159
0,0,154,150,164
0,0,159,155,169
0,0,161,158,169
0,0,156,153,162
0,0,149,146,153
0,0,144,138,148
0,0,137,134,143
0,0,122,120,131
0,0,110,108,119
0,0,106,104,115
0,0,104,102,115
0,0,102,100,113
0,0,100,100,112
0,0,101,101,113
0,0,105,104,118
0,0,107,106,120
0,0,110,109,123
0,0,109,111,124
0,0,110,112,125
0,0,111,113,126
0,0,113,115,128
0,0,115,117,132
0,0,119,122,141
0,0,118,120,141
0,0,116,121,143
0,0,123,128,150
0,0,129,135,157
0,0,130,136,158
0,0,125,131,153
0,0,118,124,146
0,0,106,114,137
0,0,102,110,133
0,0,164,101,50
0,0,165,99,49
0,0,166,99,47
0,0,167,97,45
0,0,167,97,46
0,0,168,96,48
0,0,163,96,51
0,0,160,97,56
0,0,157,99,62
0,0,129,76,42
0,0,91,42,10
0,0,68,22,0
0,0,77,30,0
0,0,110,60,25
0,0,141,89,49
0,0,160,103,60
0,0,158,94,48
0,0,160,92,45
0,0,158,91,46
0,0,154,90,46
0,0,152,89,45
0,0,152,88,44
0,0,154,87,42
0,0,156,88,41
0,0,149,81,32
0,0,163,92,46
0,0,160,93,48
0,0,150,89,45
0,0,143,88,49
0,0,123,73,38
0,0,87,42,13
0,0,62,22,0
0,0,79,42,15
0,0,122,87,59
0,0,174,140,113
0,0,203,169,141
0,0,204,173,144
0,0,197,166,137
0,0,192,161,132
0,0,190,161,131
0,0,189,162,132
0,0,188,161,131
0,0,187,162,132
0,0,188,163,133
0,0,189,165,137
0,0,189,165,139
0,0,187,163,139
0,0,184,162,138
0,0,188,167,140
0,0,187,166,139
0,0,186,165,136
0,0,184,163,136
0,0,184,160,136
0,0,182,158,134
0,0,181,157,133
0,0,180,156,130
0,0,179,154,132
0,0,167,140,119
0,0,151,124,103
0,0,136,109,88
0,0,123,96,77
0,0,118,89,71
0,0,124,95,77
0,0,135,104,84
0,0,137,106,78
0,0,141,110,82
0,0,140,109,80
0,0,147,116,88
0,0,163,129,101
0,0,164,130,102
0,0,167,132,104
0,0,181,144,117
0,0,163,126,97
0,0,119,80,49
0,0,99,55,26
0,0,112,65,37
0,0,122,71,44
0,0,121,67,41
0,0,121,67,39
0,0,121,67,39
0,0,121,66,36
0,0,120,67,35
0,0,120,67,35
0,0,120,67,35
0,0,122,67,36
0,0,122,68,34
0,0,122,68,34
0,0,124,68,33
0,0,121,65,30
0,0,122,66,31
0,0,124,68,31
0,0,127,71,34
0,0,130,74,37
0,0,132,77,38
0,0,136,78,40
0,0,139,79,43
0,0,138,75,42
0,0,138,75,42
0,0,137,74,41
0,0,134,74,40
0,0,131,72,38
0,0,130,71,37
0,0,126,70,33
0,0,125,71,33
0,0,123,67,30
0,0,121,67,29
0,0,122,66,29
0,0,123,64,30
0,0,122,63,29
0,0,121,62,28
0,0,121,61,27
0,0,128,57,25
0,0,144,52,29
0,0,154,47,29
0,0,155,45,30
0,0,159,43,30
0,0,165,41,29
0,0,166,42,30
0,0,167,44,29
0,0,166,45,28
0,0,166,52,26
0,0,178,78,42
0,0,187,104,52
0,0,189,120,55
0,0,191,140,61
0,0,196,159,70
0,0,188,163,62
0,0,171,152,58
0,0,157,143,72
0,0,136,124,64
0,0,105,90,31
0,0,84,68,6
0,0,96,75,12
0,0,128,98,36
0,0,151,112,47
0,0,159,108,42
0,0,159,100,34
0,0,172,108,37
0,0,175,109,35
0,0,170,107,30
0,0,173,116,39
0,0,180,131,52
0,0,174,131,52
0,0,156,120,46
0,0,152,121,64
0,0,162,134,84
0,0,169,142,95
0,0,155,128,83
0,0,139,112,67
0,0,160,131,89
0,0,199,170,128
0,0,222,191,147
0,0,229,194,152
0,0,230,195,153
0,0,234,197,155
0,0,237,199,160
0,0,238,200,163
0,0,237,201,165
0,0,238,202,168
0,0,238,202,168
0,0,239,203,171
0,0,239,203,171
0,0,239,203,169
0,0,239,203,171
0,0,238,202,170
0,0,238,202,170
0,0,238,202,170
0,0,237,201,169
0,0,237,201,169
0,0,237,201,169
0,0,237,201,169
0,0,236,200,168
0,0,235,199,167
0,0,234,198,166
0,0,234,198,166
0,0,234,198,166
0,0,231,195,161
0,0,231,195,163
0,0,231,195,163
0,0,230,193,164
0,0,231,194,165
0,0,230,193,164
0,0,229,192,163
0,0,228,193,163
0,0,226,191,163
0,0,226,191,163
0,0,225,190,162
0,0,225,190,162
0,0,223,189,162
0,0,222,188,161
0,0,221,187,159
0,0,221,187,160
0,0,220,186,161
0,0,220,186,161
0,0,220,186,161
0,0,220,186,161
0,0,219,185,160
0,0,217,185,160
0,0,219,185,160
0,0,217,185,160
0,0,217,185,160
0,0,216,186,160
0,0,215,185,159
0,0,213,183,157
0,0,212,182,156
0,0,211,181,155
0,0,210,180,154
0,0,207,181,156
0,0,204,182,159
0,0,198,180,158
0,0,193,176,160
0,0,185,171,158
0,0,179,166,158
0,0,172,161,159
0,0,168,157,161
0,0,163,156,163
0,0,145,139,149
0,0,146,143,154
0,0,151,148,159
0,0,158,155,166
0,0,162,159,168
0,0,159,156,165
0,0,154,149,156
0,0,147,141,151
0,0,138,135,144
0,0,123,120,131
0,0,107,105,116
0,0,102,100,111
0,0,103,101,112
0,0,104,102,113
0,0,107,105,118
0,0,112,110,123
0,0,119,119,131
0,0,118,117,131
0,0,117,116,130
0,0,110,112,125
0,0,107,109,122
0,0,108,110,123
0,0,112,114,127
0,0,117,119,134
0,0,125,128,147
0,0,121,123,144
0,0,118,123,143
0,0,123,128,148
0,0,129,134,154
0,0,129,134,154
0,0,120,126,148
0,0,112,118,140
0,0,111,117,139
0,0,109,115,137
0,0,163,100,49
0,0,164,98,48
0,0,165,98,46
0,0,166,96,45
0,0,165,95,44
0,0,164,94,45
0,0,160,93,48
0,0,157,94,53
0,0,155,97,60
0,0,130,77,45
0,0,93,46,16
0,0,70,24,0
0,0,75,28,0
0,0,107,57,22
0,0,139,87,47
0,0,159,102,59
0,0,158,94,48
0,0,160,92,45
0,0,156,92,46
0,0,155,91,47
0,0,153,90,46
0,0,153,89,45
0,0,154,90,44
0,0,156,89,44
0,0,151,85,35
0,0,161,93,46
0,0,159,92,47
0,0,152,91,47
0,0,147,92,53
0,0,130,80,47
0,0,105,61,34
0,0,92,54,31
0,0,122,88,63
0,0,144,112,87
0,0,175,145,119
0,0,196,166,140
0,0,201,174,147
0,0,202,175,146
0,0,203,176,147
0,0,204,179,149
0,0,197,171,144
0,0,196,170,143
0,0,194,170,144
0,0,194,170,144
0,0,193,169,145
0,0,191,169,146
0,0,191,169,146
0,0,190,170,146
0,0,188,167,140
0,0,187,166,139
0,0,186,165,138
0,0,184,163,136
0,0,182,160,136
0,0,183,159,135
0,0,182,158,134
0,0,181,157,133
0,0,186,161,141
0,0,178,151,132
0,0,168,141,120
0,0,156,129,108
0,0,141,114,95
0,0,129,100,82
0,0,127,98,80
0,0,135,104,84
0,0,143,109,82
0,0,149,115,87
0,0,149,114,86
0,0,159,124,96
0,0,177,142,112
0,0,176,141,111
0,0,178,139,110
0,0,196,157,128
0,0,184,143,113
0,0,130,89,59
0,0,103,58,29
0,0,113,66,38
0,0,123,72,45
0,0,122,68,42
0,0,120,66,38
0,0,120,66,38
0,0,119,66,35
0,0,119,66,34
0,0,120,67,35
0,0,120,67,35
0,0,121,66,35
0,0,122,68,34
0,0,122,68,34
0,0,122,68,32
0,0,120,64,31
0,0,122,66,31
0,0,125,69,32
0,0,128,72,37
0,0,131,75,38
0,0,133,78,39
0,0,136,78,40
0,0,138,78,42
0,0,138,75,40
0,0,137,74,41
0,0,136,73,40
0,0,133,73,39
0,0,132,72,38
0,0,130,72,35
0,0,127,71,34
0,0,126,70,33
0,0,130,72,35
0,0,127,71,34
0,0,129,71,34
0,0,128,70,33
0,0,128,68,34
0,0,130,67,34
0,0,131,66,34
0,0,141,62,32
0,0,165,59,37
0,0,177,51,39
0,0,179,48,40
0,0,182,44,42
0,0,185,40,43
0,0,187,37,46
0,0,186,37,43
0,0,182,37,42
0,0,168,35,30
0,0,179,59,42
0,0,180,82,47
0,0,169,89,38
0,0,159,100,30
0,0,164,122,36
0,0,174,144,46
0,0,176,157,62
0,0,146,141,60
0,0,103,100,29
0,0,73,66,0
0,0,85,71,0
0,0,128,106,33
0,0,162,128,57
0,0,164,120,49
0,0,158,99,29
0,0,155,88,20
0,0,159,89,17
0,0,154,84,12
0,0,147,81,3
0,0,153,96,15
0,0,170,122,38
0,0,180,138,52
0,0,172,139,58
0,0,159,132,63
0,0,149,125,65
0,0,133,108,51
0,0,108,83,26
0,0,101,74,19
0,0,142,112,62
0,0,196,166,116
0,0,224,193,146
0,0,228,195,150
0,0,230,195,153
0,0,231,198,157
0,0,235,200,162
0,0,237,202,164
0,0,238,202,166
0,0,239,203,169
0,0,241,202,169
0,0,240,204,172
0,0,240,204,172
0,0,240,204,172
0,0,239,203,171
0,0,239,203,171
0,0,239,203,171
0,0,238,202,170
0,0,238,202,170
0,0,237,201,169
0,0,237,201,169
0,0,237,201,169
0,0,236,200,168
0,0,236,200,168
0,0,235,199,167
0,0,234,199,167
0,0,235,198,169
0,0,231,196,164
0,0,232,196,164
0,0,232,195,166
0,0,231,194,165
0,0,231,194,165
0,0,230,193,164
0,0,229,194,164
0,0,229,194,164
0,0,226,190,164
0,0,226,190,164
0,0,225,189,163
0,0,224,190,162
0,0,223,189,162
0,0,222,188,163
0,0,221,187,160
0,0,221,187,162
0,0,220,186,161
0,0,220,186,161
0,0,220,186,161
0,0,220,186,161
0,0,217,185,160
0,0,217,185,160
0,0,217,185,160
0,0,217,185,160
0,0,217,187,163
0,0,216,186,162
0,0,215,185,161
0,0,213,183,159
0,0,210,182,158
0,0,209,182,155
0,0,209,181,157
0,0,208,182,159
0,0,202,180,159
0,0,198,180,160
0,0,195,178,162
0,0,188,174,161
0,0,183,170,162
0,0,176,165,163
0,0,172,161,165
0,0,169,159,167
0,0,150,142,153
0,0,151,145,157
0,0,152,149,160
0,0,159,156,167
0,0,164,161,170
0,0,163,160,169
0,0,158,153,159
0,0,151,146,153
0,0,137,134,143
0,0,123,120,131
0,0,108,106,117
0,0,104,102,113
0,0,105,105,115
0,0,109,107,118
0,0,115,113,126
0,0,121,119,132
0,0,125,125,137
0,0,124,124,136
0,0,121,120,134
0,0,113,115,128
0,0,109,111,124
0,0,110,112,125
0,0,117,119,132
0,0,123,124,142
0,0,126,129,148
0,0,126,128,149
0,0,127,132,152
0,0,133,138,158
